text,lang
RT @AdamSchefter: President Donald Trump is scheduled to participate in a phone call with all major-league  sports commissioners today at n…,en
"Magic, Jordan and Jabbar they win in a blowout https://t.co/lapBZZfL6Q",en
Est-il possible de confier aux seuls  secrétaires généraux (fonctionnaires)la gestion des secteurs ci-après : sport… https://t.co/u90gB8iH5a,fr
RT @AdamSchefter: President Donald Trump is scheduled to participate in a phone call with all major-league  sports commissioners today at n…,en
"@ANI Congratulations DDCA:

DDCA is the only Sports Body to pay salary to its employees during the lock down. A tru… https://t.co/NOTOReqWTe",en
RT @CBSSports: A message from your friends at CBS Sports https://t.co/PIyvhcStdz,en
@AdamSchefter I could care less about all professional sports at this time tell those thugs to stay home and help o… https://t.co/v0L9Vufpl9,en
RT @AdamSchefter: President Donald Trump is scheduled to participate in a phone call with all major-league  sports commissioners today at n…,en
RT @WillSwaithes: Massively recommend all PE teachers give this a watch and try to create a similar memorable virtual sports day this summe…,en
"RT @AndyOboskyz: I now believe the phrase ""The one in Nairobi is the one who always cheats"" 😐I thought government imeban all Sports lakin d…",en
"Right about now, there’s a lot of people realizing how ‘essential’ sports are ⚾️🥎",en
"RT @PBI_NAIA: Operation SOUTHERN COMFORT: Introduce amateur baseball prospects to warm-weather @NAIA @AII_Sports programs.

This week’s fea…",en
"With Sports on Hold, Restless Gamblers Turn to Videogames https://t.co/kQXZZ3Vhmh https://t.co/wmO8J68DhM",en
"Looking for activities to keep your children busy at home over the Easter holidays? 🐣

Try these home challenge she… https://t.co/ONBDMEX9nh",en
"@VictoriaKAstor @EmilyRyanAuthor I disagree.
Who are you closer with, someone who told you a story about something… https://t.co/40riEYClKV",en
"RT @NOH8Campaign: ""The goal isn’t to come out of the closet, it’s to eliminate the closet"" @Lynch5_ #NOH8 https://t.co/bykIfrECz9",en
RT @ColinThompsonTU: Thank you to @TomMoorePhilly for joining the @NotForLongPod to discuss how the coronavirus has affected the sports wor…,en
"There are fears a Chinavirus crisis looms in Tokyo. Is it too late to change course?
https://t.co/MO51MGBZCP hold your own Nutz pants",en
Don't mess with the sports community Trump...we don't want leagues to be canceled til January! https://t.co/PPsSSKirBq,en
The Latest: Tajikistan starts soccer season https://t.co/VdjxJCZwlK,en
"Everyone is bummed about there being no sports on as if The Mighty Ducks, Major League, and Remember the Titans don’t exist.",en
@atrupar Trump is meeting with all major league sports commisioners at noon and trying to avoid blame for cancellin… https://t.co/GCJVoNBpme,en
"@Jeep4x4Tours @kpelly @keithbaldrey Yup. No pro sports until the summer 2021.

It ain't happening until a vaccine i… https://t.co/jxjiXo4DF1",en
"RT @ScottCacciola: The Wizards' Rui Hachimura has watched the entire 36-episode run of ""Terrace House: Aloha State"" six times. Stuck at hom…",en
RT @AdamSchefter: President Donald Trump is scheduled to participate in a phone call with all major-league  sports commissioners today at n…,en
"RT @ScottCacciola: The Wizards' Rui Hachimura has watched the entire 36-episode run of ""Terrace House: Aloha State"" six times. Stuck at hom…",en
RT @mamaacitaaaaa: This quarantine has led this kid to call me multiple times a day and for hours since he has no sports to entertain him..…,en
RT @AdamSchefter: President Donald Trump is scheduled to participate in a phone call with all major-league  sports commissioners today at n…,en
"""Ian Baird .... unsettling..."" according to Sports Mail of Aug 1987 :-) @IanBaird9 @HWFCOfficial @The_Hawks_Fans https://t.co/GSxvGNriAd",en
I cant even remember if I even liked sports.,en
"RT @sweetmak: Sorry it's sideways, But look who I found? @RealJamesWoods #AnyGivenSunday on right now! This is one of my favorite movies ab…",en
"RT @ishavidhya: You have the ability to change the course of life for these rural children, let us empower them together. Gift them an oppo…",en
"RT @Cuse_MBB: Hak is in! 

Add @hdubb21 to the list of special guests on tonight’s watch party during the broadcast of our 2003 title victo…",en
RT @ByDCP: .@CIFState cancels high school spring sports season due to coronavirus pandemic https://t.co/QzqiOoz4sb,en
"My man @_owurakuampofo with a brilliant article. Congrats to Partey. 

https://t.co/UQtl5kJaOC",en
Get your carry out lunch or dinner and a 6 pack today!! Here 12-8! @ Game Time Sports Bar &amp; Grill - Newport https://t.co/dywURqT4tD,en
This is why the world was complaining that #CoronavirusPandemic is not ravaging Africa. We're simply guinea pigs. A… https://t.co/ly9z0KV3Sv,en
"RT @DiscussionBrawl: 🔴According to the White House, President Trump is scheduled to participate in a phone call with all major-league  spor…",en
"RT @ByJoeyChandler: “It gives our older guys a decision to make,” @UNCWBaseball  coach Randy Hood said. “If they want to come back and use…",en
RT @HonestLarry1: What's crack-a-lacking sports fans? Today at Honest Larry Productions is something we like to call: I Hate the 76ers Day.…,en
"RT @frntofficesport: President Donald Trump will participate in a phone call with all major league sports commissioners today at 12pm EST,…",en
RT @AdamSchefter: President Donald Trump is scheduled to participate in a phone call with all major-league  sports commissioners today at n…,en
RT @ByDCP: Jacob Rosenberg eyes replacement lens business after Stanford sailing season is canceled due to COVID-19 https://t.co/nCSIMPlb8q,en
"RT @rwesthead: How do sports leagues with teams in Canada contemplate a return to play?
With 8 US states still refusing to impose stay at h…",en
"RT @lequipe: Dans un communiqué, France Télévisions a annoncé l'ouverture d'une enquête suite aux révélations de Clémentine Sarlat dans L'É…",fr
"Why in Gods name would they all need to speak with this president ?? 
Is he just looking for a little more ass kiss… https://t.co/4vJfPiSIRZ",en
RT @fishsports: President @realDonaldTrump Trump Plans Conference Call With All Sports Commissioners https://t.co/X6OApUSVDH via @SInow htt…,en
Sports definitely coming back soon https://t.co/GeCI1fyLZ4,en
RT @TaylorTwellman: No NCAA???? They said professional sports no?!,en
Why is there no Grand National this year? https://t.co/Jnj4HN6Guh https://t.co/LR5f9Zqu5F,en
RT @bintarou: 【東京スポーツが60周年です。昨日記念号が発売されました。東スポ創刊６０周年】オカルト研究家・山口敏太郎「最高のエンターテインメント新聞」 https://t.co/54tZGWNKXW,ja
"@PanAfricanSoul @kavithadavidson Right, as much as I love sports, they better not cave into any ridiculous suggesti… https://t.co/AAAfBuwXIo",en
Is Flores a big draw for free agents in Miami? VIDEO: https://t.co/rguM7sfBI6 https://t.co/Wfj99z7rjG,en
RT @Cooldownesports: Funciona assim: você compra um voucher (cupom) pra usar em qualquer coisa na Cooldown depois que isso tudo passar e a…,pt
RT @AdamSchefter: President Donald Trump is scheduled to participate in a phone call with all major-league  sports commissioners today at n…,en
Night 23 without sports: Pitbull’s music hits different when you live in Miami.,en
"RT @JMinARABIC1: صور | 200404

أصدر موقع Sports Today الكوري سلسلة مقالات بمفهوم ""عودة للنجم"" قاموا فيها بنشر صور لجيمين ولبقية أعضاء @BTS_…",ar
RT @CBSSports: A message from your friends at CBS Sports https://t.co/PIyvhcStdz,en
"RT @ScottCacciola: The Wizards' Rui Hachimura has watched the entire 36-episode run of ""Terrace House: Aloha State"" six times. Stuck at hom…",en
"RT @BGlobeSports: Sunday Hockey Notes: The NHL season is on pause, but @mattyports put together a fantasy draft to form two teams of the be…",en
RT @AdamSchefter: President Donald Trump is scheduled to participate in a phone call with all major-league  sports commissioners today at n…,en
"The more you read about the logistics, the more you realize just how tough this is going to be.  It isn’t like MLB… https://t.co/saK2rFDdEP",en
RT @AdamSchefter: President Donald Trump is scheduled to participate in a phone call with all major-league  sports commissioners today at n…,en
"Holland Sentinel All-Area Girls Basketball First Team
https://t.co/WEu29pEyZ0",en
Leagues will have to prepare for changing habits when sports finally return - NewsVerses @ https://t.co/AB9bYom3aU https://t.co/kEN2K1NrdX,en
L8 Smart Watch Men IP68 Waterproof Reloj Hombre Mode SmartWatch With ECG PPG Blood Pressure Heart Rate sports fitne… https://t.co/pW1G40DV2O,en
"Dear @kxly4news,

What you did to Patchin, Lukens, and Steve is absolutely ridiculous. That show was something that… https://t.co/ER0QImVuDV",en
"@pharling @TheRock I watched it and loved it. Lots of fun, Entourage for sports.",en
NBA asks players to take 50% pay cut: report https://t.co/G3FjM10OeI,en
RT @AdamSchefter: President Donald Trump is scheduled to participate in a phone call with all major-league  sports commissioners today at n…,en
"@AdamSchefter @WhiteHouse He's taking time out from golfing for this sports call?

As thousands of Americans die. W… https://t.co/8nXkZRAnVk",en
The NBA Is Reportedly Negotiating Deal To Cancel The Rest Of The Season https://t.co/4vhXeqdKeE #SmartNews,en
"RT @thesportgene: Missed the $1,000 announcement?? 

Don’t miss out on money while staying home and get bragging rights in the house!!!

Si…",en
@Englishscope24 @PowerMizzoucom After this series is over I’m doing a 32 player Mizzou hoops bracket I think unless… https://t.co/EdM14wS2N9,en
"""It's been 35 years since Sports Illustrated pulled off one of the greatest baseball hoaxes of all time""  https://t.co/3ZxOuwzJb9",en
"4/05 00:00 テレ東 SPORTSウォッチャー
全世界が絶賛した動画とは！？
ワウリンカが自主隔離中に35歳の誕生日を迎え動画を投稿。ひとりぼっちで過ごす寂しそうな姿も合成で全員ワウリンカで祝福される映像に。「誰も僕が誕生… https://t.co/uj0gKno65x",ja
"Tá passando Corinthians x Vasco na Fox Sports. É o da Libertadores de 2012. Cara, o Vasco era muito melhor. A difer… https://t.co/yMKUOHNWVu",pt
RT @AdamSchefter: President Donald Trump is scheduled to participate in a phone call with all major-league  sports commissioners today at n…,en
RT @ByCasagrande: 10 minutes of a classic overshadowed by more recent Alabama-Georgia games via CBS Sports. https://t.co/0GeYo8zGqA,en
@landonb94 @atic_sports @AucfV @MrOH1O @KieferSheets @PC_Lee93 @Twincitybizon1 @UWFBopinions @SBORG @OregonFq… https://t.co/kPPmcnNXy1,en
RT @nishinoyakult: hi my name is art and i am new to #anitwt! i'm not that good at socializing people and i really want to make mutuals her…,en
@_btc1 @dats @business Agreed. Very few people actually swim at any of singapore’s beaches... an immediate shower i… https://t.co/4zwCoES5NX,en
@AdamSchefter Really? I can't think of anything less important than talking about sports right now. Ugh,en
RT @GarntoGarrett: The seniors I see complaining about not having graduation and sports being over are usually the ones not staying home an…,en
@GazFitzy @vkon1 Shit mate. That’s crazy. I only pay a fiver for BT on my sky box but I could do with getting sky sports stopped.,en
"All the commissioners of major sports leagues are speaking with Trump today at noon. 

😬",en
President Trump is having a conference call with the commissioners of professional sports today. Here are the detai… https://t.co/qvfGl9Wx8O,en
RT @saginawnews: ‘Scheme’ director calls Saginaw’s Christian Dawkins a ‘savant’ and FBI investigation ‘ludicrous’ https://t.co/ewnvO6Nmrz,en
"RT @TheOnion: ESPN Execs: ‘Fuck It, Air The Dogfighting’ https://t.co/oqx4ra7oUR",en
RT @NashSportsRadio: Millennial Sports Morning with @Zacheriahw Call in 615-844-5600 talking #Titans #UFC249 https://t.co/EOrJjGMqus,en
RT @TKDano: I thought everyone on this site might need something nice today. Here are my chickens starring in a wholesome 90s sports movie.…,en
@StacyGSG @Espngreeny Tell him to stop looking. There’s no sports section &amp; the rest of the news is too depressing to read.,en
"RT @GolferGirl305: China is the new super power.

They've colonized Africa and the Caribbean.

They have Iran and Russia as allies and have…",en
@VA_Jimp @AdamSchefter But WWE draws large crowds.  Remember #WrestleMania was probably going to have an attendance… https://t.co/tglndscIYB,en
"@InfinityToyzOKC DeLorean hands down.
Then I go to 80s, and finally buy an ETERNIA playset new in box.
(After sports betting of course)",en
@Sidelines_Miami @Sidelines_Clem @SidelinesKState @Sidelines_UK @Sidelines_SN Almost like this is Sidelines SPORTS… https://t.co/Q70E46dxXg,en
RT @AdamSchefter: President Donald Trump is scheduled to participate in a phone call with all major-league  sports commissioners today at n…,en
New Jersey Devils recognize top high school ice hockey players https://t.co/UbqRRjvp96 #njhockey,en
RT @AdamSchefter: President Donald Trump is scheduled to participate in a phone call with all major-league  sports commissioners today at n…,en
@suspended_nibbi ptv sports pr,pt
Trump meeting with sports comms today. If all sports are cancelled I’m moving to Greenland,en
"RT @OU_Athletics: Binge-watch the entire 2000 @OU_Football national championship season. Or all 13 Big 12 titles, the last 14 wins vs. Texa…",en
"RT @ishavidhya: Today a reader, tomorrow a leader.

We’re working to create a world where every child, can learn. Gift the opportunity of a…",en
"Beat the cabin fever on our beautiful, wooded 65-acre clays course!

#SocialDistancing #northcarolina #clean #safe… https://t.co/wu2b5gtI0r",en
"@Whiskey2ooo ok l'école est ouverte, 100 étudiants dans une classe mais pas de sports… au pire tu vas jouer les mat… https://t.co/h72zDqOxXg",fr
RT @SlaterNFL: Let me also put a face on a good personal friend that woke me up when I learned about this. Texas fans does this hit home? S…,en
@GeorgeSipple @SeanPBali @DBart88 This clip is one of the few times we were featured on Fox Sports Net Detroit: https://t.co/G1mbBjzmXp,en
RT @undisputed: Who is the greatest player in all of sports right now? https://t.co/z6nar4UTFq,en
"@PadreFanDan As much as we need sports as a distraction it's a terrible idea. Athletes, celebrities, and others nee… https://t.co/bZACBBHquP",en
"@BrandonTierney It’s astounding how much people hate this no fans idea when we need sports back so badly, would you rather no sports at all",en
@murph369900 @Whitmer_Whitma @SvaameeBrahma @cris_micelli5 @aaron_rusnak @aMo_Captain @AdamSchefter College athleti… https://t.co/DrXm80gTzs,en
I need sports in my life lol there’s only so much replays I can watch,en
What is t he importance of Trump phone conferencing with bosses of all pro sports? They shut down already,en
RT @tante: The journalism about COVID-19 repeats all the bad practices and behaviors that political journalism has picked up in the last de…,en
"RT @Josh_Rager: My metro area has just closed down all pools, beaches, sports programs, campgrounds, playgrounds, and likely golf courses f…",en
@MargoLogan @TammyBr64310863 @RealCandaceO @DonaldJTrumpJr @LaraLeaTrump @HowleyReporter @ispyradio @Oregon_GOP… https://t.co/K4MID2Q765,en
"RT @n_kl06: What is your other sports aside from Football?
#LetsTalkWithGulf",en
"We are facing @PENTA_Sports today after the match of @BDS_esport  VS @SeekORG_R6 , make sure to be here!

Cast by:… https://t.co/P0KQ4R3Md3",en
"President Trump has a call schedule today with the heads of all the major sports leagues, including WWE's Vince McM… https://t.co/sYg71vathu",en
RT @AdamSchefter: President Donald Trump is scheduled to participate in a phone call with all major-league  sports commissioners today at n…,en
RT @DebbieLesko: #RestInPeace Bryce. Former Ironwood football player Bryce Wilson dies from coronavirus https://t.co/PrgAGHYAvD via @azcent…,en
RT @Smith_Eh: Today is the day the bookies try and make betting on virtual sports “normal” to millions of the population stuck in isolation…,en
RT @AdamSchefter: President Donald Trump is scheduled to participate in a phone call with all major-league  sports commissioners today at n…,en
"Magic, Jordan and Jabbar they win in a blowout https://t.co/lapBZZfL6Q",en
Est-il possible de confier aux seuls  secrétaires généraux (fonctionnaires)la gestion des secteurs ci-après : sport… https://t.co/u90gB8iH5a,fr
RT @AdamSchefter: President Donald Trump is scheduled to participate in a phone call with all major-league  sports commissioners today at n…,en
"@ANI Congratulations DDCA:

DDCA is the only Sports Body to pay salary to its employees during the lock down. A tru… https://t.co/NOTOReqWTe",en
RT @CBSSports: A message from your friends at CBS Sports https://t.co/PIyvhcStdz,en
@AdamSchefter I could care less about all professional sports at this time tell those thugs to stay home and help o… https://t.co/v0L9Vufpl9,en
RT @AdamSchefter: President Donald Trump is scheduled to participate in a phone call with all major-league  sports commissioners today at n…,en
RT @WillSwaithes: Massively recommend all PE teachers give this a watch and try to create a similar memorable virtual sports day this summe…,en
"RT @AndyOboskyz: I now believe the phrase ""The one in Nairobi is the one who always cheats"" 😐I thought government imeban all Sports lakin d…",en
"Right about now, there’s a lot of people realizing how ‘essential’ sports are ⚾️🥎",en
"RT @PBI_NAIA: Operation SOUTHERN COMFORT: Introduce amateur baseball prospects to warm-weather @NAIA @AII_Sports programs.

This week’s fea…",en
"With Sports on Hold, Restless Gamblers Turn to Videogames https://t.co/kQXZZ3Vhmh https://t.co/wmO8J68DhM",en
"Looking for activities to keep your children busy at home over the Easter holidays? 🐣

Try these home challenge she… https://t.co/ONBDMEX9nh",en
"@VictoriaKAstor @EmilyRyanAuthor I disagree.
Who are you closer with, someone who told you a story about something… https://t.co/40riEYClKV",en
"RT @NOH8Campaign: ""The goal isn’t to come out of the closet, it’s to eliminate the closet"" @Lynch5_ #NOH8 https://t.co/bykIfrECz9",en
RT @ColinThompsonTU: Thank you to @TomMoorePhilly for joining the @NotForLongPod to discuss how the coronavirus has affected the sports wor…,en
"There are fears a Chinavirus crisis looms in Tokyo. Is it too late to change course?
https://t.co/MO51MGBZCP hold your own Nutz pants",en
Don't mess with the sports community Trump...we don't want leagues to be canceled til January! https://t.co/PPsSSKirBq,en
The Latest: Tajikistan starts soccer season https://t.co/VdjxJCZwlK,en
"Everyone is bummed about there being no sports on as if The Mighty Ducks, Major League, and Remember the Titans don’t exist.",en
@atrupar Trump is meeting with all major league sports commisioners at noon and trying to avoid blame for cancellin… https://t.co/GCJVoNBpme,en
"@Jeep4x4Tours @kpelly @keithbaldrey Yup. No pro sports until the summer 2021.

It ain't happening until a vaccine i… https://t.co/jxjiXo4DF1",en
"RT @ScottCacciola: The Wizards' Rui Hachimura has watched the entire 36-episode run of ""Terrace House: Aloha State"" six times. Stuck at hom…",en
RT @AdamSchefter: President Donald Trump is scheduled to participate in a phone call with all major-league  sports commissioners today at n…,en
"RT @ScottCacciola: The Wizards' Rui Hachimura has watched the entire 36-episode run of ""Terrace House: Aloha State"" six times. Stuck at hom…",en
RT @mamaacitaaaaa: This quarantine has led this kid to call me multiple times a day and for hours since he has no sports to entertain him..…,en
RT @AdamSchefter: President Donald Trump is scheduled to participate in a phone call with all major-league  sports commissioners today at n…,en
"""Ian Baird .... unsettling..."" according to Sports Mail of Aug 1987 :-) @IanBaird9 @HWFCOfficial @The_Hawks_Fans https://t.co/GSxvGNriAd",en
I cant even remember if I even liked sports.,en
"RT @sweetmak: Sorry it's sideways, But look who I found? @RealJamesWoods #AnyGivenSunday on right now! This is one of my favorite movies ab…",en
"RT @ishavidhya: You have the ability to change the course of life for these rural children, let us empower them together. Gift them an oppo…",en
"RT @Cuse_MBB: Hak is in! 

Add @hdubb21 to the list of special guests on tonight’s watch party during the broadcast of our 2003 title victo…",en
RT @ByDCP: .@CIFState cancels high school spring sports season due to coronavirus pandemic https://t.co/QzqiOoz4sb,en
"My man @_owurakuampofo with a brilliant article. Congrats to Partey. 

https://t.co/UQtl5kJaOC",en
Get your carry out lunch or dinner and a 6 pack today!! Here 12-8! @ Game Time Sports Bar &amp; Grill - Newport https://t.co/dywURqT4tD,en
This is why the world was complaining that #CoronavirusPandemic is not ravaging Africa. We're simply guinea pigs. A… https://t.co/ly9z0KV3Sv,en
"RT @DiscussionBrawl: 🔴According to the White House, President Trump is scheduled to participate in a phone call with all major-league  spor…",en
"RT @ByJoeyChandler: “It gives our older guys a decision to make,” @UNCWBaseball  coach Randy Hood said. “If they want to come back and use…",en
RT @HonestLarry1: What's crack-a-lacking sports fans? Today at Honest Larry Productions is something we like to call: I Hate the 76ers Day.…,en
"RT @frntofficesport: President Donald Trump will participate in a phone call with all major league sports commissioners today at 12pm EST,…",en
RT @AdamSchefter: President Donald Trump is scheduled to participate in a phone call with all major-league  sports commissioners today at n…,en
RT @ByDCP: Jacob Rosenberg eyes replacement lens business after Stanford sailing season is canceled due to COVID-19 https://t.co/nCSIMPlb8q,en
"RT @rwesthead: How do sports leagues with teams in Canada contemplate a return to play?
With 8 US states still refusing to impose stay at h…",en
"RT @lequipe: Dans un communiqué, France Télévisions a annoncé l'ouverture d'une enquête suite aux révélations de Clémentine Sarlat dans L'É…",fr
"Why in Gods name would they all need to speak with this president ?? 
Is he just looking for a little more ass kiss… https://t.co/4vJfPiSIRZ",en
RT @fishsports: President @realDonaldTrump Trump Plans Conference Call With All Sports Commissioners https://t.co/X6OApUSVDH via @SInow htt…,en
Sports definitely coming back soon https://t.co/GeCI1fyLZ4,en
RT @TaylorTwellman: No NCAA???? They said professional sports no?!,en
Why is there no Grand National this year? https://t.co/Jnj4HN6Guh https://t.co/LR5f9Zqu5F,en
Congrats to my students Marcos and Steve- All Florida for their sports podcast! Have a good chance for Best of the… https://t.co/ZPfU12D1Y2,en
"RT @zagatam: Don't miss this awesome @levyart illustration on today's sports cover, with this @kevinmdraper  story about cable companies wh…",en
@coachricknelson @AnkenyHawksAD @ankenyhawkhoops We should have a winter sports celebration combining… https://t.co/Gs8KVxTruG,en
So I have been thinking about this for awhile and just want to put it out in the world. It is about the use of VR h… https://t.co/0dZ8rZugGe,en
"Raissa's Blog - Best of Sports, Culture, and Entertainment : India newborn twins named Corona and Covid after c... https://t.co/xVOJhEd1iL",en
RT @alligatorSports: Making his one-day return to the sports section is @THEChrisOB about his experience covering Austin Langworthy's walk-…,en
RT @OmarKelly: I’m told NFL players are being told  the offseason programs won’t happen and that players are to stay in the best shape they…,en
"神業プレイ‼️
これはすごい🏓❗️
  https://t.co/jBMYS3auQc",ja
"RT @TeamValorR6S: We are facing @PENTA_Sports today after the match of @BDS_esport  VS @SeekORG_R6 , make sure to be here!

Cast by: @Frenc…",en
@BarDown @TSN_Sports @jakebags1 @TJOshie77 @Capitals That is unbelievable,en
@BleacherNation Sports is a scam where billionaires and millions only care about the few dollars in your pocket. Fi… https://t.co/k9np4nofFA,en
@imkrishna0001 @poorvasankhla17 @girishsoni9 @ArvindKejriwal Yes he is right people around our area having gatherin… https://t.co/auY8xQTubC,en
RT @randy_moss_TV: Timely article featuring @MattCTVG and @ToddTVG as horse racing and @TVG provide a much-needed diversion and help fill i…,en
RT @RaphLeclerc: Superbe ! #BougezChezVous ça marche aussi pour les sports d’hiver ! On attend @martinfkde @TonyEstanguet @bguyart pour fai…,fr
"looks like a retriever
plays like a setter

🚪 https://t.co/Yn6OzqQL5c",en
"RT @EvanRobertsWFAN: On the radio at 10AM... Old sports, new sports, the NFL draft, the 2020 Baseball season and as odd as it is; today is…",en
"@boxervijender Congratulations DDCA:

DDCA is the only Sports Body to pay salary to its employees during the lock d… https://t.co/ZPVMQ3DB0n",en
"RT @ucf_problems: I know 20 days without sports seems like a lifetime, but just remember it’s been 1,225 days since usf last beat UCF in fo…",en
RT @MSU_Basketball: April is Autism Awareness month and Coach Izzo has accepted the #AutismAwarenessChallenge from @AI44LYD and challenges…,en
Can’t believe the MLB season is rumored to be cancelled and the NFL season isn’t gonna start on time and is also in… https://t.co/YFaAffm8sQ,en
"RT @SoundersFC: Congratulations to our Video Team for earning a NW Emmy nominee with this hype video! 🔥

Also, kudos to our other nominees…",en
2022 వ‌ర‌కు పీవీ సింధునే ప్ర‌పంచ చాంపియ‌న్‌! https://t.co/QzsX1BuqZi,te
@eberryfield Yeah part of me thinks it’s bad for sports. Another part of me could see him saying find a way to get… https://t.co/0dPW12V6oi,en
@kpot13 @kiojzw @PeakProduct1 @CEGOCGA @Rjeff24 Ok bro thats your opinion and your entitled to it. So am I! I want… https://t.co/YPql1K5kBz,en
RT @OmarKelly: I’m told NFL players are being told  the offseason programs won’t happen and that players are to stay in the best shape they…,en
RT @AdamSchefter: President Donald Trump is scheduled to participate in a phone call with all major-league  sports commissioners today at n…,en
"RT @_akaashii: hi!! I’m new here on #Anitwt hit like/rt and let’s be friends!🥰
If you watch:
↳Studio Ghibli Films
↳Haikyuu
↳Yuri on Ice 
↳K…",en
High school spring sports athletes react to new NCAA eligibility regulations https://t.co/v0W750L3BQ https://t.co/OqioYABNt8,en
"RT @thesportgene: Missed the $1,000 announcement?? 

Don’t miss out on money while staying home and get bragging rights in the house!!!

Si…",en
@Englishscope24 @PowerMizzoucom After this series is over I’m doing a 32 player Mizzou hoops bracket I think unless… https://t.co/EdM14wS2N9,en
"""It's been 35 years since Sports Illustrated pulled off one of the greatest baseball hoaxes of all time""  https://t.co/3ZxOuwzJb9",en
"4/05 00:00 テレ東 SPORTSウォッチャー
全世界が絶賛した動画とは！？
ワウリンカが自主隔離中に35歳の誕生日を迎え動画を投稿。ひとりぼっちで過ごす寂しそうな姿も合成で全員ワウリンカで祝福される映像に。「誰も僕が誕生… https://t.co/uj0gKno65x",ja
"Tá passando Corinthians x Vasco na Fox Sports. É o da Libertadores de 2012. Cara, o Vasco era muito melhor. A difer… https://t.co/yMKUOHNWVu",pt
RT @AdamSchefter: President Donald Trump is scheduled to participate in a phone call with all major-league  sports commissioners today at n…,en
RT @ByCasagrande: 10 minutes of a classic overshadowed by more recent Alabama-Georgia games via CBS Sports. https://t.co/0GeYo8zGqA,en
@landonb94 @atic_sports @AucfV @MrOH1O @KieferSheets @PC_Lee93 @Twincitybizon1 @UWFBopinions @SBORG @OregonFq… https://t.co/kPPmcnNXy1,en
RT @nishinoyakult: hi my name is art and i am new to #anitwt! i'm not that good at socializing people and i really want to make mutuals her…,en
@_btc1 @dats @business Agreed. Very few people actually swim at any of singapore’s beaches... an immediate shower i… https://t.co/4zwCoES5NX,en
@AdamSchefter Really? I can't think of anything less important than talking about sports right now. Ugh,en
RT @GarntoGarrett: The seniors I see complaining about not having graduation and sports being over are usually the ones not staying home an…,en
@GazFitzy @vkon1 Shit mate. That’s crazy. I only pay a fiver for BT on my sky box but I could do with getting sky sports stopped.,en
"All the commissioners of major sports leagues are speaking with Trump today at noon. 

😬",en
President Trump is having a conference call with the commissioners of professional sports today. Here are the detai… https://t.co/qvfGl9Wx8O,en
"RT @TheOnion: ESPN Execs: ‘Fuck It, Air The Dogfighting’ https://t.co/oqx4ra7oUR",en
RT @NashSportsRadio: Millennial Sports Morning with @Zacheriahw Call in 615-844-5600 talking #Titans #UFC249 https://t.co/EOrJjGMqus,en
RT @TKDano: I thought everyone on this site might need something nice today. Here are my chickens starring in a wholesome 90s sports movie.…,en
@StacyGSG @Espngreeny Tell him to stop looking. There’s no sports section &amp; the rest of the news is too depressing to read.,en
"RT @GolferGirl305: China is the new super power.

They've colonized Africa and the Caribbean.

They have Iran and Russia as allies and have…",en
@VA_Jimp @AdamSchefter But WWE draws large crowds.  Remember #WrestleMania was probably going to have an attendance… https://t.co/tglndscIYB,en
"Hey all you cool cats and kittens, I know the news is really weighing down on some of us right now. So take some ti… https://t.co/KAUNY2Nrsb",en
"@InfinityToyzOKC DeLorean hands down.
Then I go to 80s, and finally buy an ETERNIA playset new in box.
(After sports betting of course)",en
@Sidelines_Miami @Sidelines_Clem @SidelinesKState @Sidelines_UK @Sidelines_SN Almost like this is Sidelines SPORTS… https://t.co/Q70E46dxXg,en
RT @AdamSchefter: President Donald Trump is scheduled to participate in a phone call with all major-league  sports commissioners today at n…,en
New Jersey Devils recognize top high school ice hockey players https://t.co/UbqRRjvp96 #njhockey,en
RT @AdamSchefter: President Donald Trump is scheduled to participate in a phone call with all major-league  sports commissioners today at n…,en
@suspended_nibbi ptv sports pr,pt
"RT @ib_tv_boxing: Stonewalled by the Coronavirus: Dee-Jay Kriel’s Unfortunate Story

https://t.co/RxKdLd74Cg

#boxing #boxer #boxingnews #f…",en
Trump meeting with sports comms today. If all sports are cancelled I’m moving to Greenland,en
"RT @OU_Athletics: Binge-watch the entire 2000 @OU_Football national championship season. Or all 13 Big 12 titles, the last 14 wins vs. Texa…",en
"RT @ishavidhya: Today a reader, tomorrow a leader.

We’re working to create a world where every child, can learn. Gift the opportunity of a…",en
"Beat the cabin fever on our beautiful, wooded 65-acre clays course!

#SocialDistancing #northcarolina #clean #safe… https://t.co/wu2b5gtI0r",en
"@Whiskey2ooo ok l'école est ouverte, 100 étudiants dans une classe mais pas de sports… au pire tu vas jouer les mat… https://t.co/h72zDqOxXg",fr
RT @SlaterNFL: Let me also put a face on a good personal friend that woke me up when I learned about this. Texas fans does this hit home? S…,en
@GeorgeSipple @SeanPBali @DBart88 This clip is one of the few times we were featured on Fox Sports Net Detroit: https://t.co/G1mbBjzmXp,en
RT @undisputed: Who is the greatest player in all of sports right now? https://t.co/z6nar4UTFq,en
"@PadreFanDan As much as we need sports as a distraction it's a terrible idea. Athletes, celebrities, and others nee… https://t.co/bZACBBHquP",en
"@BrandonTierney It’s astounding how much people hate this no fans idea when we need sports back so badly, would you rather no sports at all",en
@murph369900 @Whitmer_Whitma @SvaameeBrahma @cris_micelli5 @aaron_rusnak @aMo_Captain @AdamSchefter College athleti… https://t.co/DrXm80gTzs,en
I need sports in my life lol there’s only so much replays I can watch,en
