text,lang
"RT @QasimRashid: On Feb 25 @kayleighmcenany declared that under Trump “We will not see Coronavirus come here” to United States

As of today…",en
"RT @nntaleb: This 2 page paper should put the nail in the coffin of ""evidence based"" science and risk management.
Any comments? Posting on…",en
RT @Evan_Low: I remember being denied from donating blood at the blood drive I hosted. The @US_FDA policy change to allow gay men to donate…,en
"RT @NIH: #NIH's @genome_gov is proud to have partnered with @KenBurns' production of #TheGenePBS. Airing on April 7 &amp; 14 from 8-10pmET, thi…",en
RT @RMConservative: So really @realDonaldTrump? You're going to proceed with the H-1B lottery bringing in 85k foreign workers when DOL is p…,en
"“Sweetheart, your Uncle just needs his Coffee. I know it’s already after Noon, but I don’t function right without m… https://t.co/R6RfjB6rXZ",en
RT @amuse: @DailyCaller This is great news. The Democratic Governors Association is trying to shut down potential coronavirus treatments in…,en
What you should know about DIY masks and ventilators https://t.co/bAttQvWTLD via @NatGeoScience,en
"A virus is “simply a piece of bad news wrapped up in protein,” Jean and Peter Medawar wrote in 1977. In January, sc… https://t.co/kNFHjesNdc",en
"RT @sinKEVitch: R.I.P. #juangimenez Brilliant comic artist, science fiction/ fantasy illustrator.  #metalhurlant #LEternauta #HeavyMetal Fr…",en
@Joey_Drago_ Hannity said it was a hoax to discredit the presidency. It wasn't until March that he started taking i… https://t.co/CwOIktnsPD,en
RT @MarkJacob16: This wasn't an honest difference of opinion. This was a conspiracy of science denial for political purposes. People are dy…,en
"@SB19_Cha @keuntrbl @STRESSEDVESTER @SB19Official Woiii ako teacher nyan!! Bawat bata may tanong, bat ganito bat ga… https://t.co/5fHU2FEB0Y",tl
"RT @primlies: 🎁 GIVEAWAY TIME! 🎁 
rules are simple just follow me like and rt and reply what your native fruit is.. it’s for science. it en…",en
"RT @bunsenbernerbmd: On the @sciencepawdcast my dad has talked about dog evolution and selection over thousands of years.
My dad had a gree…",en
"RT @clubdesjuristes: 🦠⚖️ [Libre propos] ""De quelques problèmes juridiques et politiques dans les circonstances actuelles"", par Julien Boudo…",fr
@debbieduckie @trishgreenhalgh I will always remember @Maureenprsb as the most helpful person in the swine flu pand… https://t.co/nMb9fxlxRj,en
"RT @ItsTommyDee1: 35.  HIAWATHA CRATER

Here's a fantastic propaganda piece by Science Mag

In the first 2 seconds you get

66 Million Year…",en
"RT @nytimes: The elusive South Philippine dwarf kingfisher is difficult to photograph, and there were no known photographs of its fledgling…",en
"""The scientists working on this case have done it before with HIV/AIDS"" https://t.co/JMuUz36Pqe",en
"puckering lips for science, ok.",en
Accidentally deleted this cause I'm a mess &amp; twitter is hard but my paper with @_RyanNDelgado is out now in Science… https://t.co/eeNh7Awc8t,en
@cmich93 https://t.co/YEVwFsfUiC,und
"Science: The intellectual and practical activity encompassing, study of the structure and behaviour of the physical… https://t.co/k3yrJKtc4D",en
RT @NYTScience: The coronavirus genome is filled with mysterious proteins the function of which scientists don't yet fully understand https…,en
"Took a break from school. I was pursuing a degree in Computer Science.

I’m a Virtual Assistant but studying for Cl… https://t.co/eCojv12Mcf",en
RT @SheJokerLouise: Remember AOC the “science” expert because she won a HS award? She’s now weighing in on medicine! I wonder what her expe…,en
"RT @iAHMEDsalleh: العلماء اكتشفو إن Ivermectin نجح في وقف تكاثر فيروس كورونا المستجد داخل الخلايا في المعمل (خلال 48 ساعة فقط)

 الآن يعملو…",ar
"@WashTimes It’s a fucking survey, not science 🤦‍♂️🤦‍♂️",en
"@limitedspecies1 @realDonaldTrump Nope. Radiation is amplified during an eclipse, thus posing a higher risk than ju… https://t.co/Xb4Ij7XEIJ",en
Corona virus can be spread before symptoms develop. Substantial undocumented infection facilitates the rapid dissem… https://t.co/gjmc81BSSu,en
"@NorthBelle4 @JRubinBlogger @IAmJoeTrudeau We love hearing from America’s tuque. 

You mean the kind of science tha… https://t.co/QfmEwIsZAq",en
"RT @mopage19: if you’re a creative person, interact with this tweet.

it’s for a science experiment.",en
"RT @johnpavlovitz: This is the nightmare stuff of our waking days here in America: people who refuse to respect science, insist on rejectin…",en
RT @NYTScience: Meet some of the proteins from the coronavirus genome that hijack your body and cause so much harm https://t.co/tTJkXLYX9d,en
"RT @NewYorker: For thousands of years, a parasite with no name lived happily among horseshoe bats in southern China. Then it found a new sp…",en
"RT @raviopatra: Dalam kepala Nadiem Makarim tiap rapat kabinet:

(Read in your best valley girl accent)

""Sustainability""
""Digitalization""…",in
"RT @ThiruHR: @NorbertElekes The science behind #coronavirus and its symptoms 

🏡 #StayAtHomeSaveLives 

https://t.co/iPzkbEUqY5",en
"RT @BorisJohnson_MP: Michael Gove saying how important it is to follow the science and listen to experts.

Oh, sorry, wrong video.
#COVID20…",en
"Another way to engage in citizen science, is by visiting @CrowdAndCloudTV and choosing a project you can help with,… https://t.co/ONgpucHkky",en
"@BlueRoadBill1 @SteveDeaceShow @realDonaldTrump ""The American public seems to have been persuaded that statistical… https://t.co/vnsY6Hjv5l",en
@hiansphere it genuinely was - i was also refreshed by the section where he addressed some of the less impressive c… https://t.co/UMNbt1rRoF,en
"RT @_NazMs: People that failed GCSE science are now talking about "" radiation"" this world.",en
"RT @QasimRashid: On Feb 25 @kayleighmcenany declared that under Trump “We will not see Coronavirus come here” to United States

As of today…",en
"RT @richardhine: “When Ainsley Earhardt (@foxandfriends) said it was a good time to fly, in mid-March, thousands of her viewers, given thei…",en
"@ShoebAasim @Zaffy196 @sioindia Ok give me evidence that Judgement day is true? 
About scientists accepting Islam,… https://t.co/9kEHDlf0lG",en
One crisis at a time please https://t.co/kdXNZZhY6q,en
"RT @lamphieryeg: So in a few weeks the WHO does a complete 180. If this is what ""trust the science"" looks like, it's a fucking joke. Meanwh…",en
Diversity of all kinds is of benefit in science. Its like a Venn-diagram of experience and knowledge. Crossover is… https://t.co/KVYBnYeuUM,en
RT @derekhaas: Thanks to all the scientists and the science teachers who inspired them when they were kids.,en
one poignant point about this is that the west became what it became because of investment in science (think ww2).… https://t.co/eDdbWpgY6Y,en
@Textheretexthe1 @shak_N26 @LandStewie He opened a couple links and scanned briefly over them looking for something… https://t.co/2dpW0dudWx,en
RT @MarkJacob16: This wasn't an honest difference of opinion. This was a conspiracy of science denial for political purposes. People are dy…,en
"@realDonaldTrump ""I agree"" ???
This isn't about agreeing, this is about science. 
You shouldn't agree with anything but the scientists.",en
"RT @DrDenaGrayson: Lots of questions about #masks.

Bottom line: most DIY masks *may* protect others from you, but likely won’t protect you…",en
"RT @CassSOfficial: Quarantine Happy Hour and Dance Party “Dress to Express"" !!!
Hosted by @hamptonsmag 
The greatest science in the world;…",en
@Lamis_Deek It will work because of the Republican political culture that declared war on science &amp; reason in the 8… https://t.co/Z7NJep7Yzg,en
"RT @InsideVaccines: @FrozenShadow0 @DrTessaT @Just4TheCause @csim2827 @mamaamckinley And you know that I don't ""listen"" to science? Actuall…",en
"RT @_NazMs: People that failed GCSE science are now talking about "" radiation"" this world.",en
사달라며 https://t.co/D0Uy2MCClE,ko
@jaketapper @gtconway3d Using the “never be known” language gives it away; let’s trump say “Ds are trying to blame… https://t.co/z9MLGPFiau,en
"RT @TeamDowney1965: @MarkRuffalo @RobertDowneyJr Science bros.. So sweet, beautiful and lovely. https://t.co/4vGfDebuPw",en
"RT @ashoswai: What was the science behind Modi abandoning Jashodaben after 3 years of their marriage? 
#IndiaDeservesBetter #IndiaVsCorona",en
RT @Mazarinemsl: Paris Descartes qui nous parle de partiels en ligne avec reconnaissance faciale et logiciel espion mais MDR commencez par…,fr
"Technology must be thanked for allowing us many opportunities to advance the human race, but despite leaps forward… https://t.co/0gtsyJybOf",en
RT @ritaberaldo: O fracasso de Trump em agir rapidamente desencadeou um efeito dominó que agora põe em risco grandes áreas dos EUA.  Você p…,pt
@LeiSurz073 @realDonaldTrump The federal government has NEVER listened to #antivaxxers and they NEVER will regardle… https://t.co/wK1er68Wmn,en
"RT @Emily_Baum: NEW: Two months before the novel coronavirus likely began spreading in Wuhan, the Trump administration ended a $200-million…",en
"RT @acoyne: Instead of just flattening the COVID-19 curve, can we 'crush' it? | Live Science https://t.co/bFMIYjQHVN",en
"RT @Emily_Baum: NEW: Two months before the novel coronavirus likely began spreading in Wuhan, the Trump administration ended a $200-million…",en
RT @alistaircoleman: It looks like we’re going to have to keep hammering this. THERE IS NO CONNECTION BETWEEN 5G AND CORONAVIRUS (Source: S…,en
RT @Mazarinemsl: Paris Descartes qui nous parle de partiels en ligne avec reconnaissance faciale et logiciel espion mais MDR commencez par…,fr
"RT @scrippsresearch: ""Scripps Research scientists say the spot is crucial to spreading the highly contagious virus, and that its compositio…",en
RT @Mazarinemsl: Paris Descartes qui nous parle de partiels en ligne avec reconnaissance faciale et logiciel espion mais MDR commencez par…,fr
RT @DESElisabeth: Selon l'article paru hier 2 avril dans la revue Science la transmission du coronavirus est possible dans l'air respiré mê…,fr
"RT @BorisJohnson_MP: Michael Gove saying how important it is to follow the science and listen to experts.

Oh, sorry, wrong video.
#COVID20…",en
80% of am sexy science and compulsive crush,en
"#crypto
#influencermarketing
#cryptocurrency
#bitcoin
#internationalwomensday
#cryptocurrencies
#java
#blockchain… https://t.co/rr2An4Yqn1",und
"RT @washingtonpost: The next pandemic is already coming unless humans change how we interact with wildlife, scientists say https://t.co/xv6…",en
"There's a concept called ""closing the barn door after the cows got out"", and that's what's going on here.

In an at… https://t.co/yzGxmlhXKd",en
"@CrawfordCollins hey, what account do you use more on instagram (tis for science)",en
https://t.co/O1ZTP8fFJ6,und
"RT @mehmetsbugdaci: Güzel haber!.👌
İn vitro çalışmada ivermectin isimli ilacın Covid-19’u daha ikinci günde %99,98 yok ettiği gösterildi.…",tr
RT @ThePracticalDev: Stuck at home? Looking for a productive way to pass the time? Have a look at this list of free computer science course…,en
@DrDavidBoyce Tried it against computers a while back.. was destroyed every single time.... even on novice level..,en
Fresh food tip: make an ‘eat me first’ box for your fridge to cut down on food waste. We love this super simple ide… https://t.co/dd70miKBl6,en
"RT @benking01: There aren't many climate change skeptics nor deniers, so...

'...the most effective thing we can talk about are how climate…",en
RT @ShelbyKStewart: These 8 Republicans refusing to lock down their states because they're waiting for a 'go' from a reality TV hack make t…,en
"RT @anuraag_saxena: Journalists who couldn’t survive 9th standard science are all Electrical surge experts today 🤦🏻‍♂️😉. 
#SabMayaHai n/n",en
"Does it ever end with you, Florida? If they're not mature enough to have an abortion, they're not going to be matur… https://t.co/oTQ1d5ZJgn",en
"RT @DrJacobsRad: If you are waiting for Minister Hajdu to recommend wearing a mask, don't. 

The CDC has made its recommendation to wear a…",en
RT @MarkJacob16: This wasn't an honest difference of opinion. This was a conspiracy of science denial for political purposes. People are dy…,en
"RT @Emily_Baum: NEW: Two months before the novel coronavirus likely began spreading in Wuhan, the Trump administration ended a $200-million…",en
"RT @mkheirom: A plane carrying badly needed Covid-19 supplies was denied to land by #Eritrea regime
https://t.co/Ny8gTLQ2p6 https://t.co/qk…",en
"RT @Emily_Baum: NEW: Two months before the novel coronavirus likely began spreading in Wuhan, the Trump administration ended a $200-million…",en
"a month ago every outlet had packs of reporters in super tuesday states, maybe 1 or 2 reporters if they were lucky covering science.",en
RT @MarkJacob16: This wasn't an honest difference of opinion. This was a conspiracy of science denial for political purposes. People are dy…,en
RT @Astronomiaum: O fotógrafo Sebastião Salgado e sua esposa plantaram 2 milhões de árvores em parceria com o Instituto Terra para restaura…,pt
"@KellyThomFord @LindasDateList @w_terrence Her science award was a high school project. Not a Nobel entry.
High Mar… https://t.co/UeWd0D1Gmt",en
"RT @Alex_Verbeek: 🇺🇸 

How science finally caught up with Trump’s playbook – with millions of lives at stake 

“The president’s failure to…",en
@analyn_em Gusto mo AKO AN MAG-EXPLAIN? Lalo na kung SCIENCE yan! I'm the best eehh. Right?! 😇,tl
"RT @baskebabiko: #Önemli
FDA onaylı bir çalışma yayınlandı. Çalışmaya göre  ivermektin ilacı ile laboratuvarda virüsün etkisini 24-48 saat…",tr
"RT @Heloiserambert: Je vous ai ficelé ce ""5 choses à savoir sur la chloroquine"", si vous avez besoin de clarifications...
 https://t.co/c2z…",fr
RT @MarkJacob16: This wasn't an honest difference of opinion. This was a conspiracy of science denial for political purposes. People are dy…,en
How rival science teams were born out of a sex smear that splintered the academic world | Daily Mail Online https://t.co/cCD164Hd8H,en
"RT @NYTScience: A herd of majestic goats realized that humans were not crowding the streets in Llandudno, a small seaside town in Wales, an…",en
@SporkdeFork it was a girl in my science class bro 😭,en
"RT @CityNews: Dr. Theresa Tam: we are reviewing the science regarding masks. For now, it's best to practice social distancing, hand washing…",en
"RT @philippeherlin: ABJECT : vaste étude sur l’efficacité de la #chloroquine au CHU d’Angers
&gt; sur 1.300 patients, la moitié vont recevoir…",fr
RT @lovelylouies28: say “i” if liam payne made you cry today this is for science,en
"RT @AnkushGarg0123: #GodMorningSaturday
Now days, All indian people suffering from corona viruses (pandemic) science has no solution for th…",en
RT @Mazarinemsl: Paris Descartes qui nous parle de partiels en ligne avec reconnaissance faciale et logiciel espion mais MDR commencez par…,fr
"@Yale’s most popular course ever offered is now available for free, online at @coursera. The class, The Science of… https://t.co/DrHILvqOin",en
#ScienceSaturday: The science behind the test for the #COVID19 virus https://t.co/qNKcW3JJ8Q #Coronavirus,en
"Want to spice up things in bed? Well, give these natural aphrodisiacs a try. The best part? They are probably in yo… https://t.co/qZebIWCXWk",en
Inaccurate science involved in predicting the likely trajectory of COVID-19 https://t.co/xQIOiTvnmm,en
"RT @samwisehawkins: @neil_ferguson We are going to learn a lot of lessons from this, and one of them is that any science which is critical…",en
RT @spectatorindex: SCIENCE: Chairman of Global Carbon Project says coronavirus outbreak could result in biggest fall in carbon emissions s…,en
"RT @USC: 🎧 LISTEN: Dietitian Cary Kreutzer, director of the USC Master of Science in Nutrition, Healthspan and Longevity program, shares ad…",en
"RT @BorisJohnson_MP: Michael Gove saying how important it is to follow the science and listen to experts.

Oh, sorry, wrong video.
#COVID20…",en
"RT @DrDenaGrayson: Lots of questions about #masks.

Bottom line: most DIY masks *may* protect others from you, but likely won’t protect you…",en
@big_surreal @JRubinBlogger You mean the kind of science that states there are two genders and that cutting your gi… https://t.co/PQURujuO2O,en
"RT @JRubinBlogger: Gov of Florida, Texas, Missouri and Georgia will have thousands of dead on their heads. Rightwing ideologues resisted sc…",en
"RT @7wData: Come to 'The Evolution of Data Science' on 25 Mar #DataScience #BigData #Data @thebloorgroup, @eric_kavanagh, @robinbloor
https…",en
"RT @bunsenbernerbmd: On the @sciencepawdcast my dad has talked about dog evolution and selection over thousands of years.
My dad had a gree…",en
"RT @EricTopol: It's hard to find an aesthetic, non-ugly thing about #COVID19. But somehow @13pt and @carlzimmer dissected it
https://t.co/k…",en
"Not just another book; this is a true gem by Dr. @AdamRutherford, a geneticist. A science book written in a beautif… https://t.co/VFOqRmM9m1",en
RT @NYTScience: The coronavirus genome is filled with mysterious proteins the function of which scientists don't yet fully understand https…,en
"RT @GlobalFishWatch: New study from @morganvisalli, @McCauley_Lab and team use big data (including @GlobalFishWatch fishing effort!) to fin…",en
"RT @JamesCantorPhD: Woke extreme: Every child who expresses any level of cross-genderism should be affirmed in new gender.

Conservative ex…",en
"RT @elliesophie_: The Invisible Man - H. G. Wells
Collins Classics, 2017
Science Fiction
⭐️⭐️⭐️.5
https://t.co/GWDz38zFZz",en
"RT @msarozz: Before getting into Data Science, Machine learning or Deep learning we need several Python libraries. Here is a blog on NumPy.…",en
"RT @sinKEVitch: R.I.P. #juangimenez Brilliant comic artist, science fiction/ fantasy illustrator.  #metalhurlant #LEternauta #HeavyMetal Fr…",en
"RT @acoyne: Instead of just flattening the COVID-19 curve, can we 'crush' it? | Live Science https://t.co/bFMIYjQHVN",en
"RT @charleyneisner: St. Peter's offered Putnam Science Academy's 2020 forward, Melvyn Ebonkoli.",en
"RT @msarozz: Before getting into Data Science, Machine learning or Deep learning we need several Python libraries. Here is a blog on NumPy.…",en
"RT @neuroscience18: Actors shut down parts of their brains to take on roles, #scans reveal:
'I got the idea that maybe acting was a bit sim…",en
@GretaThunberg @REALBertPower Absolutely disgusting. Bunch of lazy children screaming about modelled science. Nothi… https://t.co/u8tBtF6Qni,en
"RT @sinKEVitch: R.I.P. #juangimenez Brilliant comic artist, science fiction/ fantasy illustrator.  #metalhurlant #LEternauta #HeavyMetal Fr…",en
@keiron1972 Science Fiction:   Albert Sawyer in 2070 https://t.co/ZJt9A93mWL,en
RT @SimkayeOfficial: Science was always my favourite school subject. What was yours? 📚 https://t.co/VwqyZZa3Ma,en
"@Aam_Nationalist @aniketthemanu Bhai kya kru m in jeso ka
Deen m kya likha h vo bhi nhi pdhte na science ka
😑😶😶😑😶😶😶😶",tl
Wouldnt it be crazy if he had this answers since the begining and it was givin to us but because of acidemia and gr… https://t.co/Tf1cW6AkKn,en
"RT @JoJoFromJerz: @MollyJongFast @kayleighmcenany I’ve said it before and I’ll say it again- these idiots with their allergies to facts, an…",en
@HillaryGuess @JessK_McD Rule of Law and Science says don't eat #Cannabis it needs mo studies ~,en
"A virus is “simply a piece of bad news wrapped up in protein,” Jean and Peter Medawar wrote in 1977. In January, sc… https://t.co/kNFHjesNdc",en
"RT @sinKEVitch: R.I.P. #juangimenez Brilliant comic artist, science fiction/ fantasy illustrator.  #metalhurlant #LEternauta #HeavyMetal Fr…",en
@Joey_Drago_ Hannity said it was a hoax to discredit the presidency. It wasn't until March that he started taking i… https://t.co/CwOIktnsPD,en
RT @MarkJacob16: This wasn't an honest difference of opinion. This was a conspiracy of science denial for political purposes. People are dy…,en
"@SB19_Cha @keuntrbl @STRESSEDVESTER @SB19Official Woiii ako teacher nyan!! Bawat bata may tanong, bat ganito bat ga… https://t.co/5fHU2FEB0Y",tl
"RT @primlies: 🎁 GIVEAWAY TIME! 🎁 
rules are simple just follow me like and rt and reply what your native fruit is.. it’s for science. it en…",en
"RT @bunsenbernerbmd: On the @sciencepawdcast my dad has talked about dog evolution and selection over thousands of years.
My dad had a gree…",en
"RT @clubdesjuristes: 🦠⚖️ [Libre propos] ""De quelques problèmes juridiques et politiques dans les circonstances actuelles"", par Julien Boudo…",fr
@debbieduckie @trishgreenhalgh I will always remember @Maureenprsb as the most helpful person in the swine flu pand… https://t.co/nMb9fxlxRj,en
"RT @ItsTommyDee1: 35.  HIAWATHA CRATER

Here's a fantastic propaganda piece by Science Mag

In the first 2 seconds you get

66 Million Year…",en
"RT @nytimes: The elusive South Philippine dwarf kingfisher is difficult to photograph, and there were no known photographs of its fledgling…",en
"""The scientists working on this case have done it before with HIV/AIDS"" https://t.co/JMuUz36Pqe",en
"puckering lips for science, ok.",en
Accidentally deleted this cause I'm a mess &amp; twitter is hard but my paper with @_RyanNDelgado is out now in Science… https://t.co/eeNh7Awc8t,en
@cmich93 https://t.co/YEVwFsfUiC,und
"Завершился конкурс на создание бренда БрГТУ💥

https://t.co/aUUL1mSjpv https://t.co/RpVKf5YEeI",ru
"Science: The intellectual and practical activity encompassing, study of the structure and behaviour of the physical… https://t.co/k3yrJKtc4D",en
RT @NYTScience: The coronavirus genome is filled with mysterious proteins the function of which scientists don't yet fully understand https…,en
"Took a break from school. I was pursuing a degree in Computer Science.

I’m a Virtual Assistant but studying for Cl… https://t.co/eCojv12Mcf",en
RT @SheJokerLouise: Remember AOC the “science” expert because she won a HS award? She’s now weighing in on medicine! I wonder what her expe…,en
"RT @iAHMEDsalleh: العلماء اكتشفو إن Ivermectin نجح في وقف تكاثر فيروس كورونا المستجد داخل الخلايا في المعمل (خلال 48 ساعة فقط)

 الآن يعملو…",ar
"@WashTimes It’s a fucking survey, not science 🤦‍♂️🤦‍♂️",en
"@limitedspecies1 @realDonaldTrump Nope. Radiation is amplified during an eclipse, thus posing a higher risk than ju… https://t.co/Xb4Ij7XEIJ",en
Corona virus can be spread before symptoms develop. Substantial undocumented infection facilitates the rapid dissem… https://t.co/gjmc81BSSu,en
"@NorthBelle4 @JRubinBlogger @IAmJoeTrudeau We love hearing from America’s tuque. 

You mean the kind of science tha… https://t.co/QfmEwIsZAq",en
"RT @mopage19: if you’re a creative person, interact with this tweet.

it’s for a science experiment.",en
"RT @johnpavlovitz: This is the nightmare stuff of our waking days here in America: people who refuse to respect science, insist on rejectin…",en
RT @NYTScience: Meet some of the proteins from the coronavirus genome that hijack your body and cause so much harm https://t.co/tTJkXLYX9d,en
"RT @NewYorker: For thousands of years, a parasite with no name lived happily among horseshoe bats in southern China. Then it found a new sp…",en
"RT @ThiruHR: @NorbertElekes The science behind #coronavirus and its symptoms 

🏡 #StayAtHomeSaveLives 

https://t.co/iPzkbEUqY5",en
"RT @BorisJohnson_MP: Michael Gove saying how important it is to follow the science and listen to experts.

Oh, sorry, wrong video.
#COVID20…",en
"Another way to engage in citizen science, is by visiting @CrowdAndCloudTV and choosing a project you can help with,… https://t.co/ONgpucHkky",en
"@BlueRoadBill1 @SteveDeaceShow @realDonaldTrump ""The American public seems to have been persuaded that statistical… https://t.co/vnsY6Hjv5l",en
@hiansphere it genuinely was - i was also refreshed by the section where he addressed some of the less impressive c… https://t.co/UMNbt1rRoF,en
"RT @_NazMs: People that failed GCSE science are now talking about "" radiation"" this world.",en
"RT @QasimRashid: On Feb 25 @kayleighmcenany declared that under Trump “We will not see Coronavirus come here” to United States

As of today…",en
"RT @richardhine: “When Ainsley Earhardt (@foxandfriends) said it was a good time to fly, in mid-March, thousands of her viewers, given thei…",en
"@ShoebAasim @Zaffy196 @sioindia Ok give me evidence that Judgement day is true? 
About scientists accepting Islam,… https://t.co/9kEHDlf0lG",en
One crisis at a time please https://t.co/kdXNZZhY6q,en
"RT @lamphieryeg: So in a few weeks the WHO does a complete 180. If this is what ""trust the science"" looks like, it's a fucking joke. Meanwh…",en
Diversity of all kinds is of benefit in science. Its like a Venn-diagram of experience and knowledge. Crossover is… https://t.co/KVYBnYeuUM,en
RT @derekhaas: Thanks to all the scientists and the science teachers who inspired them when they were kids.,en
one poignant point about this is that the west became what it became because of investment in science (think ww2).… https://t.co/eDdbWpgY6Y,en
@Textheretexthe1 @shak_N26 @LandStewie He opened a couple links and scanned briefly over them looking for something… https://t.co/2dpW0dudWx,en
RT @MarkJacob16: This wasn't an honest difference of opinion. This was a conspiracy of science denial for political purposes. People are dy…,en
"@realDonaldTrump ""I agree"" ???
This isn't about agreeing, this is about science. 
You shouldn't agree with anything but the scientists.",en
"RT @DrDenaGrayson: Lots of questions about #masks.

Bottom line: most DIY masks *may* protect others from you, but likely won’t protect you…",en
"RT @CassSOfficial: Quarantine Happy Hour and Dance Party “Dress to Express"" !!!
Hosted by @hamptonsmag 
The greatest science in the world;…",en
@Lamis_Deek It will work because of the Republican political culture that declared war on science &amp; reason in the 8… https://t.co/Z7NJep7Yzg,en
"RT @InsideVaccines: @FrozenShadow0 @DrTessaT @Just4TheCause @csim2827 @mamaamckinley And you know that I don't ""listen"" to science? Actuall…",en
"RT @_NazMs: People that failed GCSE science are now talking about "" radiation"" this world.",en
사달라며 https://t.co/D0Uy2MCClE,ko
@jaketapper @gtconway3d Using the “never be known” language gives it away; let’s trump say “Ds are trying to blame… https://t.co/z9MLGPFiau,en
"RT @TeamDowney1965: @MarkRuffalo @RobertDowneyJr Science bros.. So sweet, beautiful and lovely. https://t.co/4vGfDebuPw",en
"RT @ashoswai: What was the science behind Modi abandoning Jashodaben after 3 years of their marriage? 
#IndiaDeservesBetter #IndiaVsCorona",en
RT @Mazarinemsl: Paris Descartes qui nous parle de partiels en ligne avec reconnaissance faciale et logiciel espion mais MDR commencez par…,fr
"Technology must be thanked for allowing us many opportunities to advance the human race, but despite leaps forward… https://t.co/0gtsyJybOf",en
RT @ritaberaldo: O fracasso de Trump em agir rapidamente desencadeou um efeito dominó que agora põe em risco grandes áreas dos EUA.  Você p…,pt
@LeiSurz073 @realDonaldTrump The federal government has NEVER listened to #antivaxxers and they NEVER will regardle… https://t.co/wK1er68Wmn,en
"RT @Emily_Baum: NEW: Two months before the novel coronavirus likely began spreading in Wuhan, the Trump administration ended a $200-million…",en
"RT @acoyne: Instead of just flattening the COVID-19 curve, can we 'crush' it? | Live Science https://t.co/bFMIYjQHVN",en
"RT @Emily_Baum: NEW: Two months before the novel coronavirus likely began spreading in Wuhan, the Trump administration ended a $200-million…",en
RT @alistaircoleman: It looks like we’re going to have to keep hammering this. THERE IS NO CONNECTION BETWEEN 5G AND CORONAVIRUS (Source: S…,en
"The COVID-19 outbreak has led to a shortage of numerous essential products, including toilet paper. Read about the… https://t.co/MLUQlqLNzt",en
"RT @Krishna95436265: #GodMorningSaturday
Now days, All indian people suffering from corona viruses (pandemic) science has no solution for t…",en
@AnnieGabstonH She has a degree in political science. That is why I trust her. She uses common sense to convey her… https://t.co/cxfcvOf88b,en
"@ANI @ShefVaidya Shut down Madarsas and bring them to mainstream science based education

#ShutDownMadarsas 

https://t.co/kK3QrVchJL",en
"RT @Susan_Foster_: 5G has become a false prophet for govt's to fight #Covid19. Science shows immune suppression with RF-EMF. We need less,…",en
"RT @LifeologyApp: How paying artists leads to more science, by @gaiusdivifilius.

https://t.co/woNxbNtf98

Tons of super valuable advice he…",en
RT @amuse: @DailyCaller This is great news. The Democratic Governors Association is trying to shut down potential coronavirus treatments in…,en
"RT @RavWilding: Do I want to go to a park? ✅

Do I want to see my mates? ✅

Do I want to ride my motorcycle?✅ 

Do I want more people to di…",en
"RT @bearshrugged: @samwisehawkins @neil_ferguson Sadly, no lessons will be learned by this. Science has become a P.T. Barnum cavalcade of w…",en
"RT @iamslick: @__baffour Lool
I always turned to the last page to read that ""Science Fact/ Was it Designed"" bit.  They were always fascinat…",en
@ncprogressive @JRubinBlogger You mean the kind of science that states there are two genders and that cutting your… https://t.co/mK1sYKMof8,en
"RT @irvinederm: Rest in Peace Bill. An amazing life and career and a fantastic man. A real privilege to have met you. 

Dr William Franklan…",en
Recent webinars on the science and strategy of social distancing from @theNAMedicine and @PublicHealth are availabl… https://t.co/PpcDK32IE4,en
"Our foster families are making the absolute best of practicing social distancing! ""We get to do science experiments… https://t.co/DRZaWX24Lf",en
@7sur7_cd Il faut garder cette politicienne à la politique.  Ici nous sommes dans le domaine de la science.  Des fo… https://t.co/L0UtQf7ttQ,fr
"Every May, the Addiction Science Award, coordinated by the Friends of @NIDAnews a coalition that supports NIDA's mi… https://t.co/F3zUJDgRpB",en
"RT @benking01: Those 3% of scientific papers that deny #ClimateChange? They're not scientific papers!
 https://t.co/ohY75HL33D

#Denial #Sc…",en
@bmcbx4 @jay4774 @ordellrobbie123 @kayleighmcenany @realDonaldTrump https://t.co/EeDWRhxHTP,und
@HullDockster @MichelleDewbs @HullDockster it really isn't rocket science though is it? The sooner people start fol… https://t.co/XC2MhzzSiU,en
RT @NBCNightlyNews: Scientists conducting research in the field have had to abandon their work and scramble to try to get home as the pande…,en
If you’re a 6th-12th grade student or teacher interested in learning how to use bioinformatics to understand… https://t.co/FLapYl85iP,en
RT @GET_isotopes: New paper by David Point @IRD and @GET_Hg on #methylmercury carbon isotope fingerprinting. Purge and trap method coupled…,en
"RT @jobahout: Natural accidents, science, and political cultures.
Why deniers often find themselves together?
A fascinating read here: http…",en
"People have been taking me seriously. So I've chosen to stay the course, throwing ""science is just an opinion"" and… https://t.co/zQFj36Zc8N",en
"Between fast science and fake news. 
Preprints servers have become a vital medium for the rapid sharing of scientif… https://t.co/dQdpbZ8dPU",en
"""There’s #science behind the #coping benefits of melancholy art""

😭🎵😭🎵😭🎵😭

Find out here why listening to sad music… https://t.co/Fe7qMVZRx4",en
RT @NOVAeducation: @novapbs CLIMATE SCIENCE: Our brand new Polar Lab sends students on an interactive quest to see how the poles are key to…,en
"RT @TheNaikMic: After a year of should I-shouldn't I, I am launching my hobbyist science podcast, LabCoats. The intention is to understand…",en
